"Deal ID","Deal Name","Category","Sub Category","Supplier Name","Supplier Product Code","EAN No.","MPN","Product Name","Supplier Category","Supplier Subcategory","Long description","Web product name","ETIM Class No","Colour","Material","Finish","Attribute 1 Title","Attribute 1","Attribute 2 Title","Attribute 2","Attribute 3 Title","Attribute 3","Attribute 4 Title","Attribute 4","Attribute 5 Title","Attribute 5","Feature 1","Feature 2","Feature 3","Feature 4","Feature 5","Environmental text","Keywords","Alternative products","Linked products","Marketing Completeness","Image Url"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1350 SLABX675SR4",,"2025","P20 1350 C/Slab 675 Sq op SR4 ","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-C-SL-1350-675x675-OPENING.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1500 SLABX600SR4",,"2053","P20 1500 C/Slab 600 Sq op SR4 ","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-C-SL-1500-600X600-OPENING-KSC150.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1500 SLABX675S4 ",,"2056","P20 1500 C/Slab 675 Sq op SR4 ","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-C-SL-1500-675X675.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1800 SLABX600SR4",,"2108","P25 1800 C/Slab 600 sq op SR4 ","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-C-SL-1800-600X600-OPENING-NO-KM.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1800 SLABX675SR4",,"2111","P25 1800 C/Slab 675 sq op SR4 ","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-C-SL-1800-675X675.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1200 SLAB75/6SR4",,"1985","P20 1200 C/Slab 750x600 op SR4","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-C-SL-1200-750X600.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1200/0900RD SLS4",,"2690","P20 1200 Reducer Slab 0900 op SR4","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1350 SLAB75/6SR4",,"2017","P20 1350 C/Slab 750x600 op SR4","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1500 SLAB75/6SR4",,"2046","P20 1500 C/Slab 750x600 op SR4","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-C-SL-1500-750X600.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1800 SLAB75/6SR4",,"2089","P25 1800 C/Slab 750x600 op SR4","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-C-SL-1800-750X600.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1200 RCS 75/60 L",,"2681","P65 1200 Rec Cover Slab 750x600 L/D SR4","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1350 SLAB12/67S4",,"2015","P20 1350 C/S 1200x675 op SR4  ","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1350/0900RD SLS4",,"2700","P20 1350 Reducer Slab 0900 op SR4","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1350/1050RD SLS4",,"2556","P20 1350 Reducer Slab 1050 op SR4","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1500 SLAB12/67S4",,"2042","P20 1500 C/S 1200x675 op SR4  ","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-C-SL-1500-1200X675.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 1500/0900RD SLS4",,"2710","P20 1500 Reducer Slab 0900 op SR4","Concrete Drainage","n/a",,"Precast Concrete Cover Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,
